"A1_vali_lat","A1_vali_long","A1_vali_floor"
4864955.90731708,-7637.2983093282,3
4864955.96826385,-7640.08125503232,3
4864948.31088517,-7642.99597966737,3
4864949.12066518,-7638.19321587449,3
4864949.24903417,-7642.35561371396,3
4864949.30707038,-7635.68211748977,3
4864949.24164608,-7635.48893108536,3
4864949.50578354,-7640.04975837847,3
4864949.61108434,-7642.3912747498,3
4864949.74737522,-7642.71227297137,3
4864947.90931767,-7640.40547273732,3
4864949.23279987,-7636.24943404872,3
4864949.1846889,-7638.55065386081,3
4864956.89686549,-7637.4303589837,3
4864961.7067238,-7634.61906063236,3
4864956.41610149,-7638.13706700941,3
4864948.72813633,-7639.0003272558,3
4864956.64855885,-7635.29135978777,3
4864956.62795633,-7634.02989014231,3
4864956.43012772,-7636.04305870313,3
4864956.95863199,-7637.31960900588,3
4864957.07372757,-7636.75541449092,3
4864957.03788855,-7637.45987450272,3
4864948.40702007,-7640.76746081415,3
4864948.92100549,-7636.24110614918,3
4864948.98135806,-7636.1681946234,3
4864956.19651155,-7635.18343697936,3
4864963.31227158,-7634.7887847198,3
4864963.92555206,-7634.69403783808,3
4864963.35887038,-7634.79802660253,3
4864962.34510872,-7635.99873693661,3
4864949.31915979,-7638.12506306935,3
4864949.5376974,-7642.01058759732,3
4864962.00195581,-7634.71578816186,3
4864955.91812057,-7633.91114240346,3
4864961.87818709,-7634.89805457942,3
4864961.96801706,-7634.80669086591,3
4864963.18889135,-7634.69004726681,3
4864948.53101969,-7637.38754928967,3
4864957.1973378,-7630.17759048714,3
4864956.64430586,-7630.07081387286,3
4864955.8959871,-7635.42109527162,3
4864956.08233132,-7637.500822594,3
4864949.27456634,-7639.90593819946,3
4864949.43165469,-7642.15277924541,3
4864949.16516185,-7642.36547446996,3
4864948.93384369,-7640.1138814002,3
4864956.52768764,-7637.30706469136,3
4864962.14785815,-7634.32333700088,3
4864962.97650241,-7634.39070548267,3
4864957.49556718,-7629.76492587989,3
4864963.85527691,-7634.4197655054,3
4864962.69643234,-7634.77383963939,3
4864963.30700731,-7633.88506110844,3
4864957.46995949,-7636.88667237512,3
4864963.59964722,-7634.3723966385,3
4864963.67373345,-7634.63803141341,3
4864949.34812883,-7635.71487411072,3
4864950.04457769,-7639.70407914065,3
4864949.80087786,-7638.80966214126,3
4864949.0368754,-7633.61992819317,3
4864949.68367381,-7629.3087730969,3
4864949.34218546,-7636.46887177708,3
4864949.15667151,-7638.50008224832,3
4864949.88756333,-7637.21936309036,3
4864949.42979311,-7637.07774231445,3
4864949.8098403,-7637.11610965816,3
4864948.98031415,-7636.00079023955,3
4864956.96700982,-7635.4554172688,3
4864964.31580205,-7634.71031997474,2
4864963.94869648,-7635.08871739417,2
4864964.27599291,-7634.45945261774,2
4864957.06317917,-7636.83209058091,3
4864956.85883381,-7637.06873544828,3
4864950.16892938,-7637.78710094769,3
4864949.36906636,-7635.12166150044,3
4864956.45107542,-7633.92893692538,3
4864964.15289974,-7634.81760488889,3
4864956.91853647,-7635.03313387987,3
4864963.28927207,-7635.74226850276,3
4864962.66127111,-7634.87403667746,3
4864963.30309073,-7635.16980632051,3
4864956.52197649,-7634.3781454581,3
4864956.43825075,-7634.2293092903,3
4864952.11598547,-7637.58711855696,3
4864952.38914114,-7637.92753436669,3
4864950.03307968,-7640.029114781,3
4864949.98839293,-7640.06168096342,3
4864966.2579068,-7635.57975129047,3
4864964.63465722,-7633.99333451108,2
4864962.30010299,-7635.07053659651,3
4864949.08660458,-7630.92681824239,3
4864956.99285926,-7634.1692360455,3
4864961.49487408,-7634.9981516871,3
4864961.58535439,-7634.8911534399,3
4864954.68620257,-7639.16621263309,3
4864961.81487541,-7635.75078020982,3
4864962.65515693,-7635.00556890557,3
4864962.3468775,-7635.75735306193,3
4864965.22667028,-7632.33919183185,3
4864965.16294159,-7631.5292543915,2
4864962.26043465,-7635.04314511275,3
4864953.5598462,-7639.12500190621,3
4864960.7038741,-7635.37510633979,3
4864963.97335199,-7633.70517548569,3
4864963.98660494,-7632.75604110578,2
4864964.66099422,-7633.04253759084,2
4864948.18034077,-7641.25536988936,3
4864948.16066887,-7641.29938063601,3
4864961.97701077,-7635.06383702386,3
4864961.58817772,-7635.07741722355,3
4864961.85916486,-7636.21536319751,3
4864961.66066561,-7635.00698694333,3
4864949.05953427,-7637.15326655532,3
4864962.41911779,-7635.69579071585,3
4864961.71968411,-7635.78100490134,3
4864962.21498126,-7634.22382542616,3
4864967.10719877,-7629.31789145459,2
4864967.64785851,-7629.57382032616,2
4864949.41203319,-7636.52502199912,3
4864948.94056843,-7640.48289928278,3
4864956.10255546,-7637.79513492058,3
4864956.17310767,-7638.85928964688,3
4864956.17310767,-7639.03091696642,3
4864955.94428208,-7634.9491711013,3
4864948.7071304,-7633.91887362672,3
4864949.74393716,-7631.71498647292,3
4864955.40044615,-7637.20633010432,2
4864956.21110814,-7635.15327870956,3
4864957.86365246,-7635.74480633135,3
4864949.24041327,-7631.92596725396,3
4864949.76970445,-7636.19767779085,3
4864949.51819822,-7639.40080747536,3
4864949.55117878,-7635.83748129179,3
4864949.75527152,-7634.76836617129,3
4864948.36763556,-7633.99538472373,3
4864949.60895296,-7636.12287492873,3
4864950.39718697,-7637.60093271479,3
4864949.23446628,-7630.5925601149,3
4864950.80256512,-7639.60448028593,3
4864941.80276414,-7613.81770786303,3
4864948.8195772,-7630.12572231226,3
4864957.45231972,-7634.39380781875,3
4864963.16176638,-7634.76866783024,3
4864962.82914229,-7634.81114738637,3
4864950.27147969,-7641.01626684749,1
4864956.15165707,-7637.4240670116,3
4864950.00711341,-7635.25610380822,3
4864956.38651831,-7637.5541686013,3
4864948.33740067,-7640.46911843237,3
4864949.05649186,-7639.92862823394,3
4864961.76621733,-7634.30957664397,3
4864956.68477554,-7637.73032803595,3
4864962.18927425,-7634.89394505206,3
4864955.32425098,-7629.16913681702,2
4864961.72144571,-7633.97197007106,3
4864948.482972,-7637.19595945299,3
4864957.2406315,-7629.84122481616,3
4864956.52960559,-7629.64430455105,2
4864961.03703066,-7634.11712501481,2
4864953.85766325,-7638.91110213852,2
4864954.64363921,-7638.61821715927,3
4864956.71682985,-7631.10577381531,3
4864962.24297376,-7634.81539507444,3
4864957.32500236,-7629.79118043572,3
4864948.72431414,-7630.66770574516,3
4864949.28708473,-7640.3756394428,3
4864948.81804182,-7630.87737990051,3
4864948.84406801,-7630.91499780602,3
4864948.73851869,-7630.49000966252,3
4864949.42698528,-7635.44563583644,3
4864949.64282388,-7636.6741222095,3
4864951.89922109,-7634.48435012457,3
4864949.11211988,-7629.97776646717,3
4864949.7300325,-7642.15350531596,3
4864959.46267277,-7635.05782695577,3
4864949.66904354,-7640.00644406023,3
4864949.46713667,-7636.7296145977,3
4864956.18439241,-7636.48104062324,3
4864949.81364798,-7640.19383634147,3
4864957.4729127,-7636.04668564679,3
4864949.01727408,-7632.52653198881,3
4864949.78711121,-7642.3736142166,3
4864958.12453398,-7636.47418854238,1
4864962.84488694,-7634.9261247836,3
4864957.28449259,-7635.95095293567,3
4864948.89393864,-7634.28552145062,3
4864950.63434212,-7634.75539512355,3
4864957.36298248,-7629.5478800358,3
4864949.84274069,-7636.00292332191,3
4864947.10120341,-7627.80905291923,2
4864949.79984646,-7634.03638946402,3
4864962.87847798,-7636.3019828974,3
4864947.95009435,-7635.60064582333,1
4864956.13913428,-7637.36454558518,3
4864949.54815767,-7634.80909981025,3
4864956.60884832,-7636.46489099817,3
4864957.46879173,-7636.53782493537,3
4864949.03647854,-7629.9235900047,3
4864964.75963985,-7632.19447632926,2
4864964.43020188,-7633.84468291011,3
4864949.07801082,-7634.079148394,3
4864948.38510529,-7630.48925947418,3
4864957.46171782,-7636.33898754543,3
4864955.59053964,-7637.61880500624,3
4864955.87593499,-7636.82022145049,3
4864949.49243817,-7642.47500649423,3
4864964.63881229,-7634.3651662327,3
4864949.15699001,-7640.14242059179,3
4864962.29780631,-7634.3233286918,3
4864949.38516877,-7640.4256390388,3
4864961.68497611,-7634.96372821809,3
4864956.06833057,-7637.46122017171,3
4864961.79637225,-7635.17747442931,3
4864963.07123164,-7633.45150969773,3
4864955.57016679,-7633.81002156381,3
4864956.90795488,-7636.05447608011,3
4864959.64852663,-7635.06466291934,3
4864949.56428517,-7638.32941990812,3
4864956.15666603,-7637.5836638764,3
4864950.82472118,-7636.64087395767,3
4864956.43671344,-7635.8058984311,3
4864949.6621476,-7638.32941990812,3
4864949.48814213,-7639.95689033381,3
4864950.37749082,-7641.11779049408,3
4864963.55645703,-7634.86251888891,3
4864963.8654108,-7633.64584104185,3
4864956.8704355,-7637.08803126641,3
4864962.11978219,-7634.88701632938,3
4864957.60452949,-7635.91137257784,3
4864956.76986201,-7633.94400705629,3
4864958.51496012,-7632.75129290736,3
4864963.49943765,-7634.81770855205,3
4864957.06802635,-7636.41982506493,3
4864949.43195546,-7640.1493880647,3
4864956.5918458,-7636.89840488415,3
4864949.94693321,-7637.86742300064,3
4864959.72597434,-7633.2935613294,3
4864949.66190118,-7640.57618180728,3
4864953.36684507,-7635.60087157461,3
4864958.36122059,-7629.38771482427,2
4864948.6957361,-7634.64839402479,2
4864945.87020588,-7627.82248215788,1
4864964.18254301,-7633.96227965079,3
4864964.92631971,-7633.25159533095,2
4864964.7987398,-7635.12888551839,3
4864963.58898639,-7633.63880659099,3
4864956.57313911,-7629.51351523869,3
4864962.79445948,-7634.05369795343,2
4864947.7087201,-7634.25465073726,3
4864946.76639381,-7644.28419918565,2
4864947.0580141,-7642.14440689487,2
4864946.95543624,-7645.66409857692,2
4864956.21842089,-7630.52994911808,3
4864947.56177952,-7643.85968552497,3
4864955.15251074,-7639.02249003195,2
4864950.20490545,-7635.94726138712,3
4864948.28190548,-7641.72090373065,3
4864948.23936308,-7642.37078120674,3
4864947.64349397,-7641.23535986855,3
4864964.47542819,-7633.6706838421,3
4864965.69406463,-7633.36637016356,2
4864966.69626847,-7633.21190612204,2
4864964.57445219,-7633.41396125175,2
4864956.252522,-7628.89756484904,2
4864967.35041851,-7629.83008761505,2
4864967.08499908,-7630.55362530968,2
4864965.57285975,-7633.14101420717,3
4864969.38454716,-7632.59055004907,2
4864967.74691058,-7632.37952352145,2
4864948.63422192,-7630.2043145796,3
4864957.20619535,-7629.47667016864,3
4864956.3686953,-7635.25373494791,3
4864960.15466226,-7636.85073058972,3
4864962.29963048,-7633.65666304493,2
4864957.18311578,-7634.19052750204,3
4864948.11666846,-7630.46540410708,3
4864948.94373993,-7629.44838796686,3
4864960.3314087,-7633.16706109388,3
4864964.60506301,-7633.98499681834,3
4864964.36966221,-7633.76441721068,3
4864956.52429227,-7635.62365214629,3
4864962.77450218,-7634.98561506387,3
4864964.97335047,-7634.59585252745,3
4864963.24699119,-7634.54266365533,3
4864958.77141332,-7637.94984173548,3
4864962.04045531,-7631.81147235309,3
4864963.48852372,-7634.1130412181,3
4864960.03610527,-7629.94708631248,3
4864966.30034912,-7633.04612895106,2
4864963.66301499,-7634.70226507001,2
4864952.4221606,-7640.93620728009,3
4864954.73299672,-7641.38365145689,3
4864947.9868629,-7638.14690070716,3
4864954.38791153,-7639.77750370531,3
4864956.41607857,-7633.97080843403,3
4864958.08008073,-7634.96166901962,3
4864960.78481482,-7638.09194333661,3
4864960.15253193,-7636.76228570695,3
4864949.61670095,-7635.21036128501,3
4864949.3429987,-7635.05856979455,1
4864957.69099249,-7630.15307570712,3
4864956.16587696,-7629.48244728153,3
4864965.06041407,-7634.07554876552,3
4864947.42737993,-7631.38218323454,3
4864949.67719177,-7632.37264641936,3
4864963.68632544,-7633.73203307873,2
4864957.93476499,-7629.86713751823,3
4864947.69527846,-7627.61362684426,2
4864949.80261607,-7641.68443384054,3
4864957.5360384,-7629.23244907315,3
4864948.24711365,-7629.53838530743,3
4864956.55163868,-7636.56387877949,3
4864948.32296357,-7630.34686714481,3
4864947.49981362,-7630.31315870276,3
4864969.50805801,-7637.83126346567,2
4864947.7892714,-7642.61398323071,3
4864939.37907291,-7609.87998849001,4
4864939.39351374,-7609.96371211493,4
4864939.35934801,-7609.87998849001,4
4864939.39351374,-7609.97954481061,4
4864939.45675036,-7610.06031560542,4
4864939.37907291,-7609.87998849001,4
4864939.39351374,-7609.87998849001,4
4864939.90991242,-7614.30564292051,4
4864943.67149623,-7614.83723246497,4
4864943.70953603,-7614.83723246497,4
4864943.58027931,-7614.83723246497,4
4864943.68703823,-7614.58943001083,4
4864945.08305616,-7634.69139569981,2
4864945.23059699,-7634.23686883044,2
4864945.20738899,-7634.27839316378,2
4864945.08305616,-7634.50134063247,2
4864945.08305616,-7634.47168169977,2
4864945.20765556,-7634.27596910545,2
4864944.97020962,-7642.46397490735,2
4864945.68535164,-7642.75738596374,2
4864945.60164114,-7642.20241844415,2
4864946.34615945,-7643.18149203813,2
4864946.20637432,-7643.14805090474,2
4864946.0708083,-7643.30343294459,2
4864947.28202226,-7646.19937728339,2
4864947.44141139,-7645.8629773846,2
4864947.66813613,-7645.80215601714,2
4864947.70328213,-7645.67536161351,2
4864947.71290913,-7645.71180561348,2
4864946.33474348,-7643.36778680913,2
4864947.44451084,-7645.60973029551,2
4864946.27316514,-7634.6455617994,2
4864943.79441424,-7628.06488904689,4
4864945.97898905,-7634.53730715711,2
4864946.27316514,-7634.6455617994,2
4864946.22514555,-7634.6409771571,2
4864946.22761305,-7634.54489429046,2
4864946.23865505,-7634.88550262375,2
4864946.39280708,-7641.25786566419,2
4864946.28527855,-7634.88550262375,2
4864946.38313256,-7641.24811861673,2
4864943.04278559,-7627.95480838394,4
4864943.05249199,-7627.84447178459,4
4864943.05249199,-7627.84447178459,4
4864944.75385662,-7636.1971035698,4
4864944.75385662,-7636.18685497044,4
4864944.96582426,-7636.41199133153,4
4864944.75385662,-7636.18685497044,4
4864940.36240325,-7614.19109392051,4
4864943.05249199,-7627.84447178459,4
4864944.83840547,-7636.48941850139,4
4864945.56284454,-7640.09296816002,4
4864945.91461421,-7639.95835049335,4
4864946.16041161,-7642.83004082441,2
4864946.11617995,-7638.58768962855,2
4864946.6596021,-7642.6784697701,2
4864945.95303346,-7638.65639362859,2
4864945.08230016,-7640.44430084367,2
4864945.06730865,-7640.20861272314,2
4864945.06730865,-7640.20861272314,2
4864945.14142265,-7640.35618651028,2
4864945.14110147,-7640.37559684363,2
4864945.01843912,-7640.45174002462,2
4864945.13147447,-7640.19627592372,2
4864956.57637687,-7637.49796607753,2
4864979.87970643,-7631.06789931114,2
4864981.32978718,-7633.10834571646,2
4864980.05509451,-7631.00856400997,2
4864979.87970643,-7631.00759800997,2
4864980.09651614,-7631.06949212598,2
4864984.75564229,-7635.78949618808,2
4864984.75564229,-7635.76738618809,2
4864984.58038012,-7635.76738618809,2
4864984.96474779,-7637.83410423808,2
4864985.01619595,-7637.97273684908,2
4864986.70644897,-7637.88128753986,2
4864986.70644897,-7637.88128753986,2
4864986.49325573,-7637.80051674505,2
4864986.76557146,-7637.73304140632,2
4864986.70644897,-7637.88128753986,2
4864986.76557146,-7637.80051674505,2
4864986.49325573,-7637.80051674505,2
4864986.76557146,-7637.80051674505,2
4864986.59018338,-7637.80051674505,2
4864986.49325573,-7637.80051674505,2
4864940.07773887,-7614.20883886063,4
4864939.95590576,-7614.10828286065,4
4864940.98965506,-7615.4626519324,4
4864940.68524944,-7615.9255532292,4
4864941.36173935,-7615.23908040267,4
4864941.36173935,-7615.22883180331,4
4864940.72909801,-7615.8389276171,4
4864941.50935639,-7615.68211657374,4
4864941.69169967,-7615.34964355761,4
4864941.9621875,-7615.55178913506,4
4864944.19164545,-7624.8613093515,2
4864943.84231022,-7624.6785741074,2
4864945.65939533,-7644.74768395758,2
4864946.19081586,-7643.99220596113,2
4864946.72011588,-7643.9997837721,2
4864946.72011588,-7643.9997837721,2
4864946.72400881,-7644.37929743875,2
4864946.81102188,-7644.45419561432,2
4864947.06980485,-7645.61849453415,2
4864947.44970665,-7645.75061737644,2
4864947.45432156,-7645.74961712132,2
4864947.6506964,-7645.34596040408,2
4864940.23222985,-7614.13696792051,4
4864941.9404267,-7621.34711550142,4
4864941.9404267,-7621.34711550142,4
4864941.9501331,-7621.31450284016,4
4864942.37317868,-7621.07956133795,4
4864942.37317868,-7621.01208599922,4
4864944.1310844,-7636.33589041936,4
4864944.96510508,-7636.04053671715,4
4864939.74966754,-7610.24149619757,4
4864994.28668614,-7636.22766462807,2
4865001.86116807,-7638.53017198563,2
4864984.9701323,-7632.0673532311,2
4864981.71899716,-7628.57434606923,2
4864981.17544227,-7629.17218032345,2
4864982.57778849,-7630.69420812868,2
4864983.73793201,-7629.33309924104,2
4864982.45914747,-7632.92147773522,2
4864940.14924878,-7602.52975032821,3
4864955.46486536,-7637.36452238311,3
4864961.34622674,-7634.71760135679,3
4864955.83805995,-7637.11622369053,3
4864949.33189831,-7639.98651382044,3
4864961.96903526,-7635.51365896995,3
4864962.93750947,-7635.0060839145,3
4864964.587311,-7634.24734472014,2
4864949.63008503,-7642.40755799949,3
4864948.29137573,-7640.48141266204,3
4864982.78658633,-7601.83353171244,2
4864979.80463097,-7601.23672438958,2
4864983.43268846,-7600.69697252688,2
4864983.70544706,-7596.11418358509,2
4864983.48726042,-7594.95384648455,2
4864980.3195532,-7596.96064621748,2
4864981.01685404,-7600.79863152137,2
4864982.17681786,-7604.55188487282,2
4864981.73020063,-7601.83722850027,2
4864976.97643006,-7585.9390065643,2
4864919.77178588,-7528.63694146202,2
4864918.93898096,-7531.15354960147,2
4864919.11190631,-7531.06246258633,2
4864918.66175579,-7531.24151609492,2
4864918.68705879,-7531.26608758371,2
4864920.65577675,-7534.2813499594,2
4864919.56992038,-7534.32141849486,2
4864928.42226735,-7527.37301873359,2
4864929.62566208,-7527.65691171476,2
4864929.19595263,-7531.03289701885,2
4864913.64880492,-7535.09158086655,2
4864912.40540356,-7536.89971755287,2
4864909.02585025,-7538.28441958938,2
4864907.67069081,-7540.5155156045,2
4864907.65138798,-7540.5155156045,2
4864935.0299467,-7528.49157794718,2
4864925.76658041,-7536.21481584372,2
4864935.82226521,-7527.48487756944,2
4864922.65636766,-7538.1513098368,2
4864921.78918943,-7538.99836984654,2
4864922.11433882,-7538.84774927037,2
4864922.00904058,-7538.8820465984,2
4864935.82979006,-7527.65134814281,2
4864936.74324723,-7532.18821785359,2
4864937.00425089,-7532.52272155356,2
4864935.77857397,-7534.44870268031,2
4864933.72502143,-7534.21364744649,2
