"A2_vali_lat","A2_vali_lon","A2_vali_floor"
4864954.6964316,-7637.21379855039,3
4864949.02786945,-7644.81791162089,3
4864950.31720423,-7639.05914197799,3
4864950.20649505,-7638.89219928286,3
4864950.87345511,-7637.68096940297,3
4864950.6458978,-7637.41732502175,3
4864951.3283879,-7637.79468815003,3
4864950.25418504,-7639.32289595871,3
4864949.71932371,-7639.50407887641,3
4864950.37749197,-7637.93253354583,3
4864951.67909888,-7638.01808721676,3
4864949.87191875,-7639.51873844994,3
4864957.70815671,-7636.4097048954,3
4864962.37981942,-7633.34197983912,3
4864955.29640417,-7636.35248719736,1
4864949.07707592,-7644.90325882398,3
4864957.44872875,-7637.43709185766,3
4864957.91744248,-7636.1756707633,3
4864955.2018948,-7636.2565318112,1
4864954.16263215,-7636.29756495769,1
4864956.73892801,-7635.92626711498,3
4864956.8247876,-7636.2658633699,3
4864951.07366767,-7638.04581030415,3
4864951.6820195,-7637.95208982542,3
4864952.55886825,-7637.95692696227,3
4864957.73586955,-7635.70165559676,3
4864962.79698731,-7633.77848307349,3
4864963.59862635,-7633.38698652822,3
4864963.49236374,-7633.27823506252,3
4864961.75797232,-7634.2839715504,3
4864950.22414928,-7640.26440175931,3
4864950.30745613,-7640.09455841582,3
4864962.78105118,-7633.36510679384,3
4864958.60585991,-7636.32312441866,3
4864962.54818917,-7633.94761583228,3
4864962.54369564,-7633.54721722674,3
4864963.07008899,-7633.31426655853,3
4864950.44461371,-7638.77399057634,3
4864958.81485524,-7635.56955438978,3
4864958.6952652,-7635.25253689086,3
4864956.52103115,-7635.80652066801,3
4864956.34942276,-7635.69252230943,3
4864951.7946415,-7637.47360534708,3
4864950.4230684,-7638.98645091769,3
4864950.18451347,-7639.156167762,3
4864951.57131032,-7637.4810987133,3
4864958.8840287,-7635.91111536038,3
4864962.81224862,-7633.20897474591,3
4864963.75040897,-7633.48538350134,3
4864958.36816159,-7636.1859727077,3
4864963.16698568,-7634.87262582288,3
4864963.17248617,-7634.3687322375,3
4864964.12606716,-7633.43976943098,3
4864959.11645228,-7635.75011446958,3
4864963.9894448,-7633.99967091482,3
4864962.49225727,-7633.90270805386,3
4864951.69009161,-7636.78914175344,3
4864951.92578614,-7638.96625104002,3
4864951.32326346,-7639.02200477327,3
4864950.84297811,-7639.83284101363,3
4864952.64533006,-7638.28601642143,3
4864951.48224702,-7637.75176476999,3
4864950.46606898,-7639.35913527829,3
4864950.49558167,-7638.9928194125,3
4864951.7316394,-7637.5613265622,3
4864951.69253224,-7637.4089541194,3
4864951.53124054,-7637.97314015221,3
4864957.07034929,-7635.94834208385,3
4864962.74531629,-7633.50851890682,2
4864962.52589979,-7633.73718799264,2
4864962.79960637,-7633.63662254862,1
4864956.35610231,-7636.86400372362,3
4864956.79476323,-7637.32833192237,3
4864952.40632787,-7638.06527452603,3
4864951.64460859,-7637.61031836013,3
4864958.54089065,-7636.05282610342,3
4864963.59512575,-7633.99358406058,3
4864957.26411674,-7635.94279629333,3
4864961.9685993,-7634.60363309623,3
4864962.93876453,-7633.74959782848,3
4864962.4112847,-7633.95585885488,3
4864957.63920884,-7636.06615412743,3
4864957.70983035,-7636.10931720929,3
4864950.8252206,-7638.84635419693,3
4864950.63546085,-7638.81923225857,3
4864951.15962103,-7637.90353996285,3
4864951.27806179,-7637.79627566388,3
4864961.51511294,-7633.70481600061,2
4864965.02127121,-7634.20465054755,2
4864962.6068863,-7633.9750484147,3
4864951.72245916,-7637.30349645853,3
4864956.92312163,-7636.67963412873,3
4864961.5242799,-7633.99154157391,3
4864961.7474386,-7633.98591629901,3
4864956.13221347,-7637.49867882135,3
4864959.59717287,-7634.63058837512,3
4864962.61675712,-7633.64166225013,3
4864962.45127876,-7634.53096621633,3
4864965.63738257,-7632.22540901482,3
4864965.99837559,-7632.43817269501,3
4864962.39984416,-7634.0327270687,3
4864955.16223327,-7637.7722799365,3
4864960.62801009,-7633.82595825836,3
4864965.88280003,-7632.63465991809,3
4864965.63324558,-7632.8603425968,3
4864962.36827518,-7633.74540591761,2
4864950.82021615,-7638.59178184192,3
4864950.13173546,-7638.56640394412,3
4864962.15000237,-7633.74191590397,3
4864962.07877132,-7633.76562347183,3
4864961.59599527,-7634.51971427834,3
4864962.4083964,-7633.79260222675,3
4864951.23893852,-7638.056922629,3
4864962.48209572,-7634.47175670854,3
4864962.30524588,-7634.74555598204,3
4864963.15055866,-7633.54491813761,3
4864966.91748207,-7632.17893907472,2
4864967.35231189,-7632.15809771428,2
4864951.64745089,-7637.97678300043,3
4864950.22301669,-7637.73176727282,3
4864958.19277158,-7635.91827949701,3
4864958.73468633,-7636.61348221555,3
4864958.5065281,-7636.65502301628,3
4864957.13012291,-7635.69506264585,3
4864951.6317108,-7637.70497012379,3
4864952.67138705,-7637.48313561217,3
4864954.07568583,-7637.32079772584,1
4864956.87686875,-7635.68755608921,3
4864957.8983667,-7636.52876033575,3
4864952.29297305,-7636.90711887407,3
4864951.50415689,-7639.20413410545,3
4864951.06539328,-7639.27475244669,1
4864952.21517282,-7637.50470364044,3
4864951.80344139,-7638.67568206029,3
4864950.76429597,-7638.67126079295,3
4864951.67510085,-7638.85205090868,3
4864952.25304176,-7638.00675983263,3
4864951.21569226,-7638.00627733733,3
4864950.90452183,-7639.43051218293,3
4864948.86727115,-7628.98588629836,3
4864951.70982121,-7637.50835033953,3
4864958.00434619,-7633.35851666098,3
4864962.52881726,-7633.59165246943,3
4864962.11166435,-7634.23071005342,3
4864950.60788638,-7639.10774454025,1
4864958.59917309,-7636.14417989104,3
4864951.95607732,-7637.63304495166,3
4864956.50973865,-7635.89097520297,3
4864949.86963816,-7638.24575506222,3
4864951.82276413,-7638.79687938309,3
4864962.86586459,-7633.61849435287,3
4864956.96429192,-7635.96331832663,3
4864963.08720234,-7633.71957847433,3
4864958.75803796,-7634.03927525275,2
4864962.71649758,-7632.67795455056,2
4864949.98970066,-7639.35353359656,3
4864958.57587549,-7635.85331868808,3
4864958.48067776,-7634.21013325164,2
4864961.59668463,-7632.86565975643,2
4864956.65441337,-7634.4807432002,2
4864956.24549076,-7635.12152351048,3
4864954.10130963,-7636.64878817936,3
4864961.67555244,-7633.67648439659,2
4864958.79917433,-7634.08564589577,3
4864951.20388265,-7637.68711632995,3
4864951.27244734,-7637.50925088558,3
4864950.90964292,-7637.788080814,3
4864950.67069528,-7637.77318039131,3
4864951.78713536,-7637.57664723769,3
4864950.7288378,-7637.49899221342,3
4864950.59735195,-7637.94300299935,3
4864953.54564147,-7635.49965141784,3
4864952.01747505,-7637.55105784838,3
4864950.08591623,-7640.73535333628,3
4864959.6628788,-7635.63248534593,3
4864951.34796412,-7637.85838111824,3
4864950.40512645,-7637.87400930481,3
4864959.29315463,-7633.69847417822,3
4864951.65432741,-7639.19652208989,3
4864959.67062393,-7634.40847577252,3
4864950.82103285,-7640.0637983535,3
4864950.8871035,-7639.0539154206,3
4864955.80344413,-7636.59927949125,1
4864962.15512861,-7633.8740111114,3
4864957.47523925,-7636.8394570346,3
4864950.75236979,-7638.83911385224,3
4864952.00029804,-7637.18513383621,3
4864959.30953654,-7633.82968424287,3
4864951.20140364,-7637.93752691065,3
4864949.86323801,-7638.11046927535,1
4864950.4749368,-7638.1981157742,1
4864961.82757243,-7634.77827926632,3
4864950.21632431,-7639.14651156436,1
4864955.96939818,-7635.90458492802,3
4864951.58357335,-7637.97556988556,3
4864956.21746771,-7635.76095871443,3
4864958.0784006,-7635.45722021217,3
4864951.67564971,-7637.4527400788,3
4864964.81530804,-7630.46100574175,2
4864962.87990014,-7633.41156875284,3
4864951.45797614,-7637.86941915518,3
4864951.30922929,-7637.70809912945,3
4864957.5876685,-7635.61177375201,3
4864959.00769935,-7634.104322867,3
4864959.40350612,-7634.01856963588,3
4864949.75490436,-7639.60628167719,3
4864963.23467213,-7633.03922902214,3
4864951.63155982,-7637.90433763337,3
4864962.65112057,-7632.65032585895,3
4864951.33637166,-7637.96696391158,3
4864961.48421238,-7633.46616858736,3
4864956.96145944,-7637.58847948678,3
4864960.5237678,-7633.98859481668,3
4864963.81527482,-7633.56844519861,3
4864958.362552,-7635.75765378567,3
4864958.59028105,-7636.36159504061,3
4864960.28003207,-7632.92461845326,3
4864950.84648441,-7639.13386276317,3
4864958.73801956,-7635.15711245606,3
4864952.03590869,-7637.62206849583,3
4864955.31248811,-7636.68530793376,1
4864950.74768994,-7639.13386276317,3
4864951.75426003,-7637.72122048988,3
4864951.64328503,-7638.32564391903,3
4864962.08617141,-7633.78078827752,3
4864963.50568382,-7632.63519853558,3
4864957.84176671,-7637.2337214343,3
4864962.18849368,-7633.69163408725,3
4864958.44179434,-7635.77074708533,3
4864957.99555523,-7635.74862361213,3
4864960.09267417,-7632.70506722869,3
4864962.45693745,-7633.95742764055,3
4864956.80783102,-7635.6564421778,3
4864952.15858621,-7637.68528707453,3
4864958.949209,-7635.58651655464,3
4864949.94609202,-7639.45014258954,3
4864959.82326347,-7634.98490611147,3
4864951.90735897,-7637.60988583656,3
4864953.07120152,-7637.82846082026,3
4864960.33284815,-7633.54679098394,2
4864950.25812115,-7637.62220069902,1
4864950.43416583,-7638.75611482203,1
4864963.28703342,-7632.67495136041,2
4864964.08671344,-7633.37687778718,2
4864963.30409785,-7633.54649953025,3
4864963.98475173,-7632.98383247264,3
4864958.77268877,-7635.72334193788,3
4864963.30767401,-7633.37841143798,2
4864951.56224549,-7636.54919522414,3
4864948.12121907,-7643.7782780872,2
4864948.73445335,-7642.76798915443,2
4864946.55082011,-7645.17319375105,2
4864957.17927874,-7634.7333027528,3
4864947.48064465,-7644.12341005468,2
4864956.37256667,-7633.8490790729,2
4864951.58255212,-7637.78137914413,3
4864949.71784922,-7637.83975196743,3
4864949.25900086,-7643.60754561067,3
4864949.23055445,-7642.59794975628,3
4864964.85354995,-7635.11301487298,3
4864965.74251182,-7633.34623462927,2
4864964.83321297,-7633.58687346399,2
4864963.99603718,-7633.76171053178,2
4864958.89361786,-7634.48933413167,2
4864967.23915513,-7632.25746030785,2
4864967.26143916,-7632.00935973234,2
4864964.83520182,-7634.396334405,3
4864967.31237198,-7633.60978543179,2
4864966.85251031,-7633.68121275459,2
4864951.55546157,-7637.57607512748,3
4864958.76261912,-7633.958598364,3
4864956.91778528,-7635.93537798327,3
4864962.28115871,-7633.5589827878,3
4864962.82206657,-7632.83516299681,2
4864958.32260597,-7635.24720971042,3
4864950.6681269,-7637.50075989439,3
4864951.67852242,-7637.35995567096,3
4864959.53538648,-7635.24172618437,3
4864964.17877791,-7633.19837364449,3
4864964.33556812,-7632.56045769084,3
4864959.13814655,-7635.9287116788,3
4864963.30000491,-7634.08698186757,3
4864963.93177942,-7633.05091411212,3
4864963.088064,-7633.55305078406,3
4864959.04378572,-7634.60762775289,3
4864960.90633414,-7633.05546724792,3
4864963.10395074,-7632.99097661169,3
4864959.808727,-7634.52685628688,3
4864964.51951335,-7632.77977701109,2
4864962.66462975,-7632.80761704937,2
4864950.52627178,-7637.81175690904,3
4864953.78682732,-7636.07997154156,3
4864948.69744946,-7642.84501100541,3
4864955.96563244,-7635.64553506846,3
4864957.96705386,-7636.18295890283,3
4864958.16480885,-7632.40051416993,2
4864957.72581142,-7635.50087262151,3
4864957.90329309,-7636.67389171512,3
4864951.58264329,-7638.88903923716,3
4864950.33297731,-7638.05323480003,1
4864959.04561613,-7634.92183292295,3
4864958.8754426,-7634.84667653468,3
4864964.16709297,-7633.25090963691,3
4864950.05536872,-7639.13210421378,3
4864951.84969053,-7637.84799664125,3
4864964.12140097,-7633.32911119626,2
4864958.62900199,-7635.43911750384,3
4864949.61532949,-7637.97299577463,1
4864951.92950059,-7637.05829792824,3
4864959.54364616,-7633.80197409512,3
4864952.21174361,-7637.57020159431,3
4864957.97900961,-7635.67308699814,3
4864950.94106948,-7638.79273313944,3
4864951.3984046,-7636.57176856324,3
4864961.10915965,-7633.04113135163,2
4864949.09175607,-7644.53966449702,3
4864949.77953759,-7635.81438933834,4
4864950.16327229,-7635.45177383487,4
4864949.82336317,-7635.81438933834,4
4864949.77953759,-7635.85084205078,4
4864949.66795877,-7635.77447065085,4
4864949.77953759,-7635.81438933834,4
4864949.77953759,-7635.8637277899,4
4864949.64258785,-7635.83376860197,4
4864953.44329013,-7631.54679724935,2
4864953.85328592,-7631.52564111589,2
4864953.79416343,-7631.52564111589,2
4864954.02631765,-7631.47316756488,2
4864948.51692105,-7641.11891509614,2
4864948.50040505,-7640.3976845353,2
4864948.52248905,-7640.36209206655,2
4864948.52248905,-7640.48883009222,2
4864948.50040505,-7640.34110842953,2
4864948.20226236,-7639.88560687022,2
4864946.90558516,-7642.5491703507,2
4864947.31390205,-7642.6734873251,2
4864947.32410855,-7642.34731140841,2
4864946.40125628,-7645.24490212352,2
4864946.2303367,-7645.52491402205,2
4864945.9884053,-7646.05452872677,2
4864945.92577383,-7646.87704542302,2
4864946.06508193,-7646.73463794332,2
4864946.11117488,-7644.12191615066,2
4864945.97613988,-7644.1039819612,2
4864945.97613988,-7644.12191615066,2
4864946.06642868,-7646.07045742089,2
4864946.06892965,-7646.81638789207,2
4864950.55120755,-7637.84965480144,2
4864950.09282085,-7638.23365404106,1
4864950.402166,-7637.88463087584,2
4864950.61527258,-7637.84965480144,2
4864950.47299635,-7638.23835430149,2
4864950.11749191,-7638.40912036521,2
4864950.14467531,-7638.27734630149,2
4864949.50646311,-7638.81852694105,2
4864950.13681011,-7638.27734630149,2
4864949.52376523,-7638.94390523663,2
4864950.95001081,-7635.58049520516,4
4864950.85755546,-7635.53282027189,4
4864950.85755546,-7635.53282027189,4
4864949.99565405,-7637.28994211297,4
4864949.99565405,-7637.28994211297,4
4864949.76248109,-7637.27705637384,4
4864949.99565405,-7637.28994211297,4
4864950.59743464,-7635.59555277033,4
4864950.85755546,-7635.53282027189,4
4864949.95547647,-7638.61080201044,4
4864947.02961227,-7642.68002060861,2
4864947.3382738,-7642.84191799419,2
4864946.77361974,-7644.25198144871,2
4864947.3754569,-7643.78757797443,2
4864947.34870149,-7644.26701922442,2
4864947.41428638,-7643.90305719872,2
4864947.36544448,-7643.59478162448,2
4864947.08053772,-7643.61465396069,2
4864947.08053772,-7643.61465396069,2
4864947.11842211,-7643.59478162448,2
4864947.11842211,-7643.51153034491,2
4864947.12841811,-7643.59478162448,2
4864947.11842211,-7643.58028114703,2
4864956.61560829,-7635.75566034471,2
4864973.02975794,-7631.36507944023,2
4864973.67895798,-7631.89147391678,2
4864972.92290123,-7631.30121879095,2
4864972.92290123,-7631.43574938145,2
4864973.53034705,-7626.02364093418,2
4864977.92972443,-7625.28893943236,2
4864977.92972443,-7625.28893943236,2
4864977.66961477,-7625.40546743237,2
4864979.45914587,-7625.54958458466,2
4864979.38774464,-7625.5721635847,2
4864979.54385719,-7625.61632020096,2
4864979.54385719,-7625.61632020096,2
4864979.61525842,-7625.41683325348,2
4864979.61525842,-7625.43941225351,2
4864979.44065822,-7625.56406940098,2
4864979.61525842,-7625.43941225351,2
4864979.61525842,-7625.41683325348,2
4864979.61525842,-7625.43941225351,2
4864979.61525842,-7625.43941225351,2
4864979.44943742,-7625.47897960095,2
4864949.56743708,-7637.71565868188,1
4864949.43750415,-7637.76341276885,1
4864950.2097098,-7636.21093495999,4
4864949.69357672,-7638.14648347922,1
4864950.59105796,-7636.16029793217,4
4864950.59105796,-7636.16029793217,4
4864949.69357672,-7637.69297407682,1
4864950.23966906,-7637.42373858521,4
4864951.04127293,-7637.52016797498,4
4864951.05813743,-7637.56661383108,4
4864950.87165876,-7638.94585508593,2
4864950.87800676,-7638.89513022981,2
4864946.73705873,-7645.24755875259,2
4864946.82556029,-7645.06724858488,2
4864947.1988218,-7645.56664027073,2
4864947.1988218,-7645.56664027073,2
4864947.18037335,-7645.28947032451,2
4864947.18522992,-7645.48531086265,2
4864948.59921778,-7644.233696597,2
4864948.65072993,-7644.27651585559,2
4864948.75495173,-7644.28126124903,2
4864949.20966823,-7641.93816448751,2
4864950.21369994,-7635.59555277033,4
4864948.34303902,-7642.28644220273,4
4864948.34303902,-7642.28644220273,4
4864948.25091759,-7642.12226021058,4
4864948.92626739,-7642.27730884183,4
4864948.92626739,-7642.27730884183,4
4864948.45109918,-7642.4270278665,4
4864949.07460398,-7642.23770068658,4
4864949.66471716,-7635.93789607821,4
4864994.31159378,-7637.17625768525,2
4865002.90411638,-7638.89197866218,2
4864985.32436858,-7630.21406388391,2
4864983.1910414,-7627.26797612785,2
4864982.84039856,-7624.33092653549,2
4864984.38157763,-7629.07162243501,2
4864983.42386456,-7626.55695791944,2
4864983.97963092,-7629.12564992559,2
4864946.07332161,-7624.33718893367,3
4864954.78861278,-7636.72169722491,3
4864962.6985443,-7633.42406692752,3
4864957.63156905,-7635.88510510596,3
4864951.8044805,-7637.48819514394,3
4864961.99638435,-7634.05471198329,3
4864962.19799285,-7633.84127653694,3
4864963.64859168,-7633.82828752084,2
4864950.33890076,-7639.20665236439,3
4864950.1766061,-7637.55233162855,3
4864978.26034154,-7601.78856023565,2
4864977.0524662,-7605.39325429657,2
4864976.11001655,-7605.42274957422,2
4864981.22792077,-7600.53656083899,2
4864983.26939552,-7595.38952728813,2
4864980.74050106,-7599.41579620147,2
4864974.91870856,-7604.7455486959,2
4864963.68566842,-7611.57023007498,2
4864973.58510956,-7606.60244635578,2
4864975.65418621,-7605.69202219124,2
4864923.98815061,-7536.86676166001,2
4864922.38139896,-7537.47431857884,2
4864922.74586543,-7537.32623938217,2
4864922.430093,-7537.43064417646,2
4864922.30063875,-7537.50921565599,2
4864925.43241532,-7530.13933790394,2
4864924.8335494,-7529.9718342489,2
4864930.37428046,-7528.51975274314,2
4864931.79369527,-7529.31178465601,2
4864931.53960414,-7534.9601930643,2
4864913.52057596,-7536.43365539061,2
4864913.03382492,-7536.62744330282,2
4864911.91530249,-7539.51245817888,2
4864910.30746904,-7539.01542465821,2
4864910.30746904,-7539.10782972519,2
4864936.00415131,-7526.29636716194,2
4864923.46156758,-7537.58119780608,2
4864936.08292506,-7525.85073796961,2
4864922.56807968,-7537.86132175179,2
4864920.47233772,-7537.60578813722,2
4864921.09415843,-7537.52848707149,2
4864920.96007662,-7537.52032488295,2
4864936.43217144,-7525.39695646402,2
4864936.40427756,-7526.8836690139,2
4864936.79593716,-7526.56134436127,2
4864933.81677699,-7530.9172727101,2
4864932.14412108,-7535.96579441928,2
4864932.84050588,-7530.49063415004,2
4864932.66192563,-7530.68965838524,2
